# VERA format data — G4 inverse PR
# Source: RA=6.166667h Dec=20.500000d
# DOY        RA(mas)       dRA(mas)      Dec(mas)      dDec(mas) SPOT CH      VLSR
   74.0000     2.675600   0.100000   -10.963200   0.100000    4  1  -28.840
  152.0000     2.544400   0.100000   -10.414500   0.100000    4  1  -28.840
  232.0000     2.614600   0.100000   -10.212400   0.100000    4  1  -28.840
  314.0000     1.994700   0.100000    -9.998300   0.100000    4  1  -28.840
   25.0000     1.000700   0.107200    -9.448700   0.107200    4  1  -28.840
  105.0000     0.214600   0.103400    -8.985700   0.103400    4  1  -28.840
   74.0000     2.757500   0.020000   -10.992700   0.020000    4  2  -28.420
  152.0000     2.554500   0.020000   -10.557900   0.020000    4  2  -28.420
  232.0000     2.644800   0.020100   -10.156000   0.020100    4  2  -28.420
  314.0000     2.013800   0.020000    -9.896300   0.020000    4  2  -28.420
   25.0000     1.008000   0.020000    -9.519700   0.020000    4  2  -28.420
  105.0000     0.319700   0.020000    -9.059400   0.020000    4  2  -28.420
   74.0000     2.784100   0.010000   -10.958300   0.010000    4  3  -28.000
  152.0000     2.583800   0.010000   -10.597800   0.010000    4  3  -28.000
  232.0000     2.684500   0.010000   -10.117600   0.010000    4  3  -28.000
  314.0000     2.027200   0.010000    -9.888100   0.010000    4  3  -28.000
   25.0000     1.009200   0.010000    -9.533400   0.010000    4  3  -28.000
  105.0000     0.323200   0.010000    -9.048500   0.010000    4  3  -28.000
   74.0000     2.765700   0.012500   -10.886000   0.012500    4  4  -27.580
  152.0000     2.548900   0.012500   -10.583700   0.012500    4  4  -27.580
  232.0000     2.698100   0.012500   -10.155100   0.012500    4  4  -27.580
  314.0000     2.053400   0.012500    -9.880500   0.012500    4  4  -27.580
   25.0000     1.034700   0.012500    -9.501100   0.012500    4  4  -27.580
  105.0000     0.329900   0.012500    -9.022900   0.012500    4  4  -27.580
   74.0000     2.653800   0.051500   -11.058600   0.051500    4  5  -27.160
  152.0000     2.565000   0.050000   -10.564800   0.050000    4  5  -27.160
  232.0000     2.748300   0.050500   -10.100900   0.050500    4  5  -27.160
  314.0000     2.148800   0.050000    -9.862700   0.050000    4  5  -27.160
   25.0000     0.866400   0.051300    -9.451200   0.051300    4  5  -27.160
  105.0000     0.519900   0.051500    -9.046500   0.051500    4  5  -27.160
