# VERA format data — G2 inverse PR
# Source: RA=6.166667h Dec=20.500000d
# DOY        RA(mas)       dRA(mas)      Dec(mas)      dDec(mas) SPOT CH      VLSR
   74.0000    -7.653500   0.020000     5.647900   0.020000    2  1  -42.840
  152.0000    -7.734200   0.020000     5.786600   0.020000    2  1  -42.840
  232.0000    -7.412200   0.020000     5.962500   0.020000    2  1  -42.840
  314.0000    -7.826100   0.020000     5.985100   0.020000    2  1  -42.840
   25.0000    -8.755000   0.020000     6.166700   0.020000    2  1  -42.840
  105.0000    -9.252600   0.020000     6.357900   0.020000    2  1  -42.840
   74.0000    -7.658500   0.006000     5.609800   0.006000    2  2  -42.000
  152.0000    -7.670800   0.006000     5.747900   0.006000    2  2  -42.000
  232.0000    -7.410500   0.006000     5.970900   0.006000    2  2  -42.000
  314.0000    -7.850000   0.006000     5.995300   0.006000    2  2  -42.000
   25.0000    -8.711800   0.006000     6.134200   0.006000    2  2  -42.000
  105.0000    -9.253600   0.006000     6.357900   0.006000    2  2  -42.000
   74.0000    -7.571400   0.040500     5.625900   0.040500    2  3  -41.160
  152.0000    -7.637800   0.040000     5.666000   0.040000    2  3  -41.160
  232.0000    -7.447000   0.040000     5.975700   0.040000    2  3  -41.160
  314.0000    -7.794600   0.040000     6.029600   0.040000    2  3  -41.160
   25.0000    -8.755200   0.040000     6.064100   0.040000    2  3  -41.160
  105.0000    -9.238400   0.040000     6.348300   0.040000    2  3  -41.160
